BM Units Registered with Central Registration Agency 
 
BM Unit ID,BMU Name,Party Name,Party ID,BMU Type,NGC BMU Name,GSP Group Id,GSP Group Name,Trading Unit Name,Prod/Cons Flag,Prod/Cons Status,TLF,GC,DC,CALF,BMCAIC,BMCAEC,Exempt Export Flag,Base TU Flag,FPN Flag,Interconnector Id,Effective From, Manual Credit Qualifying Flag, Credit Qualifying Status
2__EMSCG000,"2__EMSCG000","Morgan Stanley",MSCGI,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__ENATP000,"NPEC Midlands Area NATP","Npower Limited",NPOWER01,G,"MID-NPE01",_E,"Midlands","DEFAULT__E",,C,0,0,-504.6108,.6314,-318.611,0,F,T,T,,01/03/15,,F
2__ENEEB000,"2__ENEEB000","NPower Northern Supply Ltd",NEEB,G,"MID-NEE01",_E,"Midlands","DEFAULT__E",,C,0,0,-154.7578,.4825,-74.671,0,F,T,T,,01/03/15,,F
2__ENELC000,"BE Stage 2 Default for GSP _E","British Energy Direct Ltd",BEDL001,G,"MID-BET01",_E,"Midlands","DEFAULT__E",,C,0,0,-2,.4738,-.948,0,F,T,T,,01/03/15,,F
2__ENORW000,"2__ENORW000","E.ON Energy Solutions Limited",PGENERGY,G,"MID-NWP01",_E,"Midlands","DEFAULT__E",,C,0,0,-4,.5107,-2.043,0,F,T,T,,01/03/15,,F
2__ENUCE000,"2__ENUCE000","NDA",MAGNOX,G,"MID-MEC01",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__EOBER000,"2__EOBER000","Addito Supply Limited",OBERON,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.45,0,0,F,T,F,,01/03/15,,F
2__EOGAS000,"2__EOGAS000","British Gas Trading Ltd",BRITGAS,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,-.902,.5144,-.464,0,F,T,F,,01/03/15,,F
2__EOSMI000,"2__EOSMI000","Osmium Energy Supply Limited",OSMIUM,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__EOVOE000,"2__EOVOE000","OVO Electricity Ltd",OVOE,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,-26.86,.5176,-13.903,0,F,T,F,,15/04/15,,F
2__EOXPO000,"2__EOXPO000","Opus Energy Limited",OXFPOWER,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,-41.22,.514,-21.187,0,F,T,F,,08/04/15,,F
2__EPADD000,"2__EPADD000","Paddington Power Limited",PADDINGT,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__EPALL000,"2__EPALL000","Palladium Energy Supply Ltd",PALLAD,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__EPGEN000,"2__EPGEN000","E.ON UK plc",POWERGEN,G,"MID-PGU01",_E,"Midlands","DEFAULT__E",,C,0,0,-312,.614,-191.568,0,F,T,T,,08/04/15,,F
2__EPURE000,"2__EPURE000","Good Energy Limited",PURE,G,"",_E,"Midlands","DEFAULT__E",,C,0,8,-2.8,.1841,-.515,1.473,F,T,F,,01/03/15,,F
2__EREGE000,"2__EREGE000","Regent Power Limited",REGENT,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__ERENC000,"2__ERENC000","The Renewable Energy Co Ltd",RENC,G,"MID-RNW01",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__ERHOD000,"2__ERHOD000","Rhodium Energy Supply Limited",RHODIUM,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__ERWED000,"2__ERWED000","GDF SUEZ Marketing Ltd",RWETDL,G,"MID-GDF01",_E,"Midlands","DEFAULT__E",,C,0,0,-144,.738,-106.272,0,F,T,T,,09/04/15,,F
2__ESEEB000,"2__ESEEB000","EDF Energy Customers PLC",LENCO,G,"MID-SEE01",_E,"Midlands","DEFAULT__E",,C,0,0,-18,.5764,-10.375,0,F,T,T,,08/04/15,,F
2__ESIRO000,"2__ESIRO000","Sirocco Energy Supply Limited",SIROCCO,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__ESMAL000,"2__ESMAL000","Smartestenergy Limited",SMARTEST,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__ESMAR000,"2__ESMAR000","Smartestenergy Limited",SMARTEST,G,"MID-SEL01",_E,"Midlands","DEFAULT__E",,C,0,88,-76,.5485,-41.686,48.268,F,T,T,,01/03/15,,F
2__ESOUT000,"SE SBMU1 - Midlands GSPG","SSE Energy Supply Limited",SSE,G,"MID-STH01",_E,"Midlands","DEFAULT__E",,C,0,0,-390,.6373,-248.547,0,F,T,T,,27/03/15,,F
2__ESPOW000,"2__ESPOW000","SP Energy Retail Ltd",SPSUP01,G,"MID-SPC01",_E,"Midlands","DEFAULT__E",,C,0,0,-311.6,.5956,-185.589,0,F,T,T,,01/03/15,,F
2__ESPRK000,"2__ESPRK000","Spark Energy Supply Limited",SPARKNRG,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,-6,.4992,-2.995,0,F,T,F,,01/03/15,,F
2__ESTAT000,"STAT E Midlands","Statkraft Markets Gmbh",STATKRA1,G,"",_E,"Midlands","DEFAULT__E",,C,0,60,0,.5144,0,30.864,F,T,F,,28/04/15,,F
2__ESWAE000,"SWA SBMU1 - Midlands GSPG","SSE Energy Supply Limited",SSE,G,"MID-SWA01",_E,"Midlands","DEFAULT__E",,C,0,0,-6,.5373,-3.224,0,F,T,T,,01/03/15,,F
2__ESWEB000,"SWEB Default BMUid MIDE","EDF Energy Customers PLC",LENCO,G,"MID-SWT01",_E,"Midlands","DEFAULT__E",,C,0,0,-10,.4956,-4.956,0,F,T,T,,08/04/15,,F
2__ESYMB000,"2__ESYMB000","Symbio Energy Ltd",SYMBIO18,G,"MID-SYM01",_E,"Midlands","DEFAULT__E",,C,0,0,0,.1,0,0,F,T,T,,01/03/15,,F
2__ETEAM000,"2__ETEAM000","Team",TEAM01,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__ETGPL000,"2__ETGPL000","Total Gas & Power Ltd",TFEGP,G,"MID-TFE01",_E,"Midlands","DEFAULT__E",,C,0,0,-90,.6444,-57.996,0,F,T,T,,01/03/15,,F
2__ETHRE000,"2__ETHRE000","Corona Energy Retail 5 Ltd",SUPELEC3,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__ETREX000,"2__ETREX000","POWER4ALL Limited",POWER4,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,-17,.7385,-12.555,0,F,T,F,,01/03/15,,F
2__EVAVU000,"VAVU_E","Vavu Power Limited",VAVU,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__EVETS000,"VTS_GSP_E_005","Vattenfall Energy Trading",VTS,G,"",_E,"Midlands","DEFAULT__E",,C,0,0,0,.5144,0,0,F,T,F,,01/03/15,,F
2__EVOLT000,"2__EVOLT000","Co-operative Energy Limited",VOLA,G,"",_E,"Midlands","DEFAULT__E",,C,0,3.36,-33.24,.507,-16.853,1.704,F,T,F,,01/03/15,,F
2__EYELG000,"_E  Default BM Midlands","NPower Yorkshire Supply Ltd",YE,G,"MID-YEP01",_E,"Midlands","DEFAULT__E",,C,0,0,-.4078,.4912,-.2,0,F,T,T,,01/03/15,,F
2__FALTI000,"2__FALTI000","GB Energy Supply Limited",ALTITUDE,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FANGE000,"2__FANGE000","Angel Energy Limited",ANGEL,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FAXIS000,"2__FAXIS000","Axis Telecom Ltd",AXISTELE,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.5272,0,0,F,T,F,,01/03/15,,F
2__FAXPO000,"2__FAXPO000","AXPO UK LIMITED",EGLUK,G,"NEE-AXPO1",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FBARB000,"2__FBARB000","Barbican Power Limited",BARBICAN,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FBAYS000,"2__FBAYS000","Bayswater Energy Limited",BAYSWATE,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FBGAS000,"2__FBGAS000","British Gas Trading Ltd",BRITGAS,G,"NEE-BGS01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-284,.4759,-135.156,0,F,T,T,,01/03/15,,F
2__FBIZZ000,"2__FBIZZ000","British Gas Trading Ltd",BRITGAS,G,"NEE-BIZ01",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FBNRG000,"2__FBNRG000","Electricity Plus Supply Ltd",BAENERGY,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-15.762,.5296,-8.348,0,F,T,F,,01/03/15,,F
2__FCALL000,"2__FCALL000","Extra Energy Supply Limited",CALLISTO,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-14.068,.2269,-3.192,0,F,T,F,,01/03/15,,F
2__FCIRC000,"2__FCIRC000","Flow Energy Ltd",CIRCUIT,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,4.18,-1.758,.4755,-.836,1.988,F,T,F,,01/03/15,,F
2__FCNDL000,"2__FCNDL000","NEAS Energy Limited",CNDA,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,6,0,.4881,0,2.929,F,T,F,,01/03/15,,F
2__FCNRG000,"2__FCNRG000","Opus Energy (Corporate) Ltd",CHENERGY,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-11.64,.564,-6.565,0,F,T,F,,08/04/15,,F
2__FCOOP000,"2__FCOOP000","I Supply Energy Limited",COOP,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-2.52,.4875,-1.229,0,F,T,F,,01/03/15,,F
2__FCOUL000,"2__FCOUL000","Coulomb Energy Supply Limited",COULOMB,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,36.28,-.66,-3.2621,2.153,-118.349,F,T,F,,01/03/15,,F
2__FCROW000,"2__FCROW000","Reuben Power Supply Limited",CROWELEC,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FDNRG000,"2__FDNRG000","Donnington Energy Limited",DOENERGY,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FDUAL000,"2__FDUAL000","Dual Energy Direct Limited",DUALENER,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-5.716,.4792,-2.739,0,F,T,F,,01/03/15,,F
2__FEBES000,"2__FEBES000","BES Commercial Electricity Ltd",EBEA,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-5.696,.4598,-2.619,0,F,T,F,,01/03/15,,F
2__FECOA000,"2__FECOA000","British Gas Trading Ltd",BRITGAS,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FECON000,"2__FECON000","Economy Power",ECON1,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FECOT000,"2__FECOT000","The Renewable Energy Co Ltd",RENC,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-2.8666,.6267,-1.796,0,F,T,F,,23/03/15,,F
2__FEDCO000,"2__FEDCO000","Energy Data Company Limited",ENDC,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FEDIR000,"2__FEDIR000","British Gas Trading Ltd",BRITGAS,G,"NEE-EDR01",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,T,,01/03/15,,F
2__FEELC000,"2__FEELC000","E.ON Energy Solutions Limited",PGENERGY,G,"NEE-EAS01",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,0,0,0,F,T,T,,01/03/15,,F
2__FEENG000,"2__FEENG000","E.ON Energy Solutions Limited",PGENERGY,G,"NEE-EST01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-28,.499,-13.972,0,F,T,T,,30/03/15,,F
2__FEESL000,"EESL_F","ECONOMY ENERGY SUPPLY LTD",EESL,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FEETL000,"EETL in Northern","Economy Energy Trading Limited",PAL,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-.3984,.0905,-.036,0,F,T,F,,01/03/15,,F
2__FEFLS000,"EFLS_F","Effortless Energy Ltd",EENERGY,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FEMEB000,"2__FEMEB000","E.ON Energy Solutions Limited",PGENERGY,G,"NEE-PGE01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-176,.5715,-100.584,0,F,T,T,,30/03/15,,F
2__FENDC000,"2__FENDC000","EPG Energy Limited",EPGNRG,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,.7,0,.3014,0,.211,F,T,F,,01/03/15,,F
2__FENEC000,"2__FENEC000","Eneco Energy Trade",ENECOUK,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-4,.4282,-1.713,0,F,T,F,,01/03/15,,F
2__FENRD000,"2__FENRD000","British Gas Trading Ltd",BRITGAS,G,"NEE-ENR01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-212,.5324,-112.869,0,F,T,T,,01/03/15,,F
2__FENRG000,"2__FENRG000","Opus Energy Renewables Limited",EVENERGY,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,12.76,0,.2898,0,3.698,F,T,F,,01/03/15,,F
2__FENRG001,"ENRG Additional F1","Opus Energy Renewables Limited",EVENERGY,S,"",_F,"NORTHERN","DEFAULT__F",,C,0,9.96,0,.4881,0,4.861,F,T,F,,01/03/15,F,F
2__FENRG002,"ENRGF2","Opus Energy Renewables Limited",EVENERGY,S,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,F,F
2__FEPHH000,"2__FEPHH000","Economy Power",ECON1,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FEURO000,"2__FEURO000","Robin Hood Energy Limited",EUROPA,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FFNRG000,"2__FFNRG000","Farmoor Energy Limited",FRENERGY,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-1.2,.4881,-.586,0,F,T,F,,01/03/15,,F
2__FFOUR000,"2__FFOUR000","IPM Energy Retail Ltd",FOUR,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FFRST000,"2__FFRST000","First Utility Limited",FRST01,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-49.904,.5171,-25.805,0,F,T,F,,17/04/15,,F
2__FFSEN000,"2__FFSEN000","F & S Energy Ltd",FSE0001,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FGANY000,"2__FGANY000","LOCO2 Energy Supply Limited",GANYMEDE,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FGETW000,"2__FGETW000","Utilita Energy Limited",UTILITA,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-14,.5152,-7.213,0,F,T,F,,31/03/15,,F
2__FGMTR000,"2__FGMTR000","Gazprom M & T Retail Ltd",GMTR,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-38,.5396,-20.505,0,F,T,F,,01/03/15,,F
2__FGNRG000,"2__FGNRG000","Garsington Energy Ltd",GRENERGY,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,2.2,0,.1633,0,.359,F,T,F,,01/03/15,,F
2__FHAVE000,"2__FHAVE000","Haven Power Ltd",HAVEN,G,"NEE-HVN01",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,T,,01/03/15,,F
2__FHOLB000,"2__FHOLB000","Holborn Energy Limited",HOLBORN,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FHPOW000,"2__FHPOW000","Haven Power Ltd",HAVEN,G,"NEE-HPW01",_F,"NORTHERN","DEFAULT__F",,C,0,12,-207.2,.7055,-146.18,8.466,F,T,T,,21/04/15,,F
2__FHUDS000,"2__FHUDS000","Hudson Energy Supply UK Ltd",AMPERE,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-14,.4858,-6.801,0,F,T,F,,01/03/15,,F
2__FHYDE000,"SSE SBMU1 - Northern GSPG","SSE Energy Supply Limited",SSE,G,"NEE-SSE01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-40,.6909,-27.636,0,F,T,F,,27/03/15,,F
2__FIMPO000,"2__FIMPO000","SSE Energy Supply Limited",SSE,G,"NEE-ATL01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-2,.4881,-.976,0,F,T,F,,01/03/15,,F
2__FIMPX000,"2__FIMPX000","INEOS Chlor Energy LTD",IMPX,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FINDE000,"INDE NORTHERN","Npower Direct Limited",NITTWO01,G,"NEE-INE01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-57.3694,.4985,-28.599,0,F,T,F,,01/03/15,,F
2__FIRID000,"2__FIRID000","PFP Energy Supplies Limited",IRIDIUM,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FJERE000,"2__FJERE000","Hudson Energy Supply UK Ltd",AMPERE,G,"FJERE000",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.5163,0,0,F,T,F,,01/03/15,,F
2__FJETS000,"2__FJETS000","Tempus Energy Supply Limited",JETSTREA,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FKENS000,"2__FKENS000","Kensington Power Limited",KENSINGT,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FLIGH000,"2__FLIGH000","MVV Environment Services Ltd",LIGHTNIN,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FLOND000,"LE Default BMUid NEEB","EDF Energy Customers PLC",LENCO,G,"NEE-LON01",_F,"NORTHERN","DEFAULT__F",,C,0,10,-360,.5814,-209.304,5.814,F,T,T,,08/04/15,,F
2__FLORM000,"Lorimer_F","Epower Supply Ltd",LORM,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,10.6,-.6,.4881,-.293,5.174,F,T,F,,01/03/15,,F
2__FLUME000,"2__FLUME000","GNERGY Limited",LUMA,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FMAEL000,"2__FMAEL000","MA Energy Limited",MA200308,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.5532,0,0,F,T,F,,01/03/15,,F
2__FMAET000,"MA Energy Ltd","MA Energy Limited",MA200308,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FMAGN000,"2__FMAGN000","DONG Energy Power Sales UK Ltd",MAGNETIC,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-26.1,.8866,-23.14,0,F,T,F,,01/03/15,,F
2__FMANW000,"2__FMANW000","SP Energy Retail Ltd",SPSUP01,G,"NEE-MNW01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-1,.4,-.4,0,F,T,F,,01/03/15,,F
2__FMARB000,"2__FMARB000","Marble Power Limited",MARBLE,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FMIDE000,"NPEC Northern Area MIDE","Npower Limited",NPOWER01,G,"NEE-MID01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-8.7434,.4805,-4.201,0,F,T,T,,01/03/15,,F
2__FMSCG000,"2__FMSCG000","Morgan Stanley",MSCGI,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FNATP000,"NPEC Northern Area NATP","Npower Limited",NPOWER01,G,"NEE-NPE01",_F,"NORTHERN","DEFAULT__F",,C,0,370.178,-144.5928,-1.7898,258.792,-662.545,F,T,T,,01/03/15,,F
2__FNEEB000,"2__FNEEB000","NPower Northern Supply Ltd",NEEB,G,"NEE-NEE01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-295.0686,.5287,-156.003,0,F,T,T,,01/03/15,,F
2__FNELC000,"BE Stage 2 Default for GSP _F","British Energy Direct Ltd",BEDL001,G,"NEE-BET01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-2,.3828,-.766,0,F,T,T,,01/03/15,,F
2__FNORW000,"2__FNORW000","E.ON Energy Solutions Limited",PGENERGY,G,"NEE-NWP01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-2,.5715,-1.143,0,F,T,T,,01/03/15,,F
2__FNUCE000,"2__FNUCE000","NDA",MAGNOX,G,"NEE-MEC01",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FOBER000,"2__FOBER000","Addito Supply Limited",OBERON,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.5,0,0,F,T,F,,01/03/15,,F
2__FOGAS000,"2__FOGAS000","British Gas Trading Ltd",BRITGAS,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-.526,.4881,-.257,0,F,T,F,,01/03/15,,F
2__FOSMI000,"2__FOSMI000","Osmium Energy Supply Limited",OSMIUM,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FOVOE000,"2__FOVOE000","OVO Electricity Ltd",OVOE,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-22.6,.5237,-11.836,0,F,T,F,,15/04/15,,F
2__FOXPO000,"2__FOXPO000","Opus Energy Limited",OXFPOWER,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-18.64,.4711,-8.781,0,F,T,F,,08/04/15,,F
2__FPADD000,"2__FPADD000","Paddington Power Limited",PADDINGT,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FPALL000,"2__FPALL000","Palladium Energy Supply Ltd",PALLAD,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FPGEN000,"2__FPGEN000","E.ON UK plc",POWERGEN,G,"NEE-PGU01",_F,"NORTHERN","DEFAULT__F",,C,0,8,-158,.7161,-113.144,5.729,F,T,T,,08/04/15,,F
2__FPURE000,"2__FPURE000","Good Energy Limited",PURE,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,9.5,-1.6,.6655,-1.065,6.322,F,T,F,,01/03/15,,F
2__FREGE000,"2__FREGE000","Regent Power Limited",REGENT,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FRENC000,"2__FRENC000","The Renewable Energy Co Ltd",RENC,G,"NEE-RNW01",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FRHOD000,"2__FRHOD000","Rhodium Energy Supply Limited",RHODIUM,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FRWED000,"2__FRWED000","GDF SUEZ Marketing Ltd",RWETDL,G,"NEE-GDF01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-124,.5854,-72.59,0,F,T,T,,27/03/15,,F
2__FSEEB000,"2__FSEEB000","EDF Energy Customers PLC",LENCO,G,"NEE-SEE01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-4,.6141,-2.456,0,F,T,T,,08/04/15,,F
2__FSIRO000,"2__FSIRO000","Sirocco Energy Supply Limited",SIROCCO,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FSMAL000,"2__FSMAL000","Smartestenergy Limited",SMARTEST,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FSMAR000,"2__FSMAR000","Smartestenergy Limited",SMARTEST,G,"NEE-SEL01",_F,"NORTHERN","DEFAULT__F",,C,0,576,-228,.0788,-17.966,45.389,F,T,T,,01/03/15,,F
2__FSOUT000,"SE SBMU1 - Northern GSPG","SSE Energy Supply Limited",SSE,G,"NEE-STH01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-210,.63,-132.3,0,F,T,T,,27/03/15,,F
2__FSPOW000,"2__FSPOW000","SP Energy Retail Ltd",SPSUP01,G,"NEE-SPC01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-221,.5792,-128.003,0,F,T,T,,01/03/15,,F
2__FSPRK000,"2__FSPRK000","Spark Energy Supply Limited",SPARKNRG,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,-4,.5092,-2.037,0,F,T,F,,01/03/15,,F
2__FSTAT000,"STAT F Northern","Statkraft Markets Gmbh",STATKRA1,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,38,0,.3104,0,11.795,F,T,F,,01/03/15,,F
2__FSWAE000,"SWA SBMU1 - Northern GSPG","SSE Energy Supply Limited",SSE,G,"NEE-SWA01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-2,.5952,-1.19,0,F,T,T,,01/03/15,,F
2__FSWEB000,"SWEB Default BMUid NEEB","EDF Energy Customers PLC",LENCO,G,"NEE-SWT01",_F,"NORTHERN","DEFAULT__F",,C,0,0,-4,.4807,-1.923,0,F,T,T,,08/04/15,,F
2__FSYMB000,"2__FSYMB000","Symbio Energy Ltd",SYMBIO18,G,"NEE-SYM01",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.0833,0,0,F,T,T,,01/03/15,,F
2__FTEAM000,"2__FTEAM000","Team",TEAM01,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
2__FTGPL000,"2__FTGPL000","Total Gas & Power Ltd",TFEGP,G,"NEE-TFE01",_F,"NORTHERN","DEFAULT__F",,C,0,4,-40,.5771,-23.084,2.308,F,T,T,,01/03/15,,F
2__FTHRE000,"2__FTHRE000","Corona Energy Retail 5 Ltd",SUPELEC3,G,"",_F,"NORTHERN","DEFAULT__F",,C,0,0,0,.4881,0,0,F,T,F,,01/03/15,,F
